period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps
159,9499105,1241722,133242993,117891721,18,19558,30033,28986796,178176,1856,290608,4152,5.07,100920
160,9540937,1245064,51799049,118342019,18,19558,30033,29090322,179221,1856,290608,4152,6.90,100920
161,9563659,1248405,135022077,118609821,18,19558,30033,29154791,180124,1856,290608,4152,3.47,100920
162,9594381,1251677,135911199,118947543,18,19558,30033,29240131,181199,1856,290608,4152,4.73,100920
163,9620363,1255024,136819872,119197033,18,19558,30033,29308870,182190,1856,290608,4152,3.76,100920
164,9649261,1258040,137726667,119472121,18,19558,30033,29377692,183198,1856,290608,4152,3.61,100920
165,9690789,1261398,138604306,119840353,18,19558,30033,29464115,184215,1856,290608,4152,5.35,100920
166,9736241,1264943,139463918,120277307,18,19558,30033,29563789,185172,1856,290608,4152,6.66,100920
167,9772580,1272800,56526450,120605149,18,19558,30033,29646502,186162,1856,290608,4152,4.93,100920
168,9822945,1284229,141242657,121096652,18,19558,30033,29756846,187273,1856,290608,4152,7.81,100920
169,9867701,1289245,142103446,121569832,18,19558,30033,29862121,188343,1856,290608,4152,6.76,100920
170,9909638,1302601,58188984,122032633,18,19558,30033,29966237,189460,1856,290608,4152,6.82,100920
171,9951667,1305716,143875707,122445170,18,19558,30033,30054750,190437,1856,290608,4152,6.12,100920
172,9993487,1309305,59326388,122888907,18,19558,30033,30157266,191480,1856,290608,4152,6.69,100920
173,10054925,1314305,59632761,123578777,18,19558,30033,30311526,192604,1856,290608,4152,11.17,100920
174,10125658,1321504,146292631,124447720,18,19558,30033,30505833,193692,1856,290608,4152,14.32,100920
175,10189903,1330384,59975569,125244040,18,19558,30033,30693995,194864,1856,290608,4152,13.30,100920
176,10250400,1343817,60268817,125985945,18,19558,30033,30858984,195965,1856,290608,4152,11.99,100920
177,10310744,1350258,148674361,126671534,18,19558,30033,31019181,197054,1856,290608,4152,11.52,100920
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
2,386,129,4380441,7832,18,19512,24047,702711,3445,1856,290608,4152,0.01,99744
3,3810,11667,4554018,12550,18,19512,24047,716633,4679,1856,290608,4152,0.00,99744
4,3810,14254,5537847,14529,18,19512,24047,731021,6076,1856,290608,4152,0.00,99744
5,69810,16832,6582846,807956,18,19512,24047,929464,7234,1856,290608,4152,13.67,99744
6,136776,20707,6709755,1674717,18,19512,24047,1128919,8324,1856,290608,4152,14.05,99744
7,189211,23957,6828912,2546586,18,19512,24047,1302428,9361,1856,290608,4152,11.14,99744
8,238920,27594,6940794,3424512,18,19512,24047,1469606,10405,1856,290608,4152,10.60,99744
9,290030,30791,7036038,4328389,18,19512,24047,1645598,11360,1856,290608,4152,11.24,99744
10,344840,33710,7161583,5192127,18,19512,24047,1820516,12420,1856,290608,4152,11.25,99744
11,399963,39392,7259914,6102155,18,19512,24047,2002250,13543,1856,290608,4152,12.00,99744
12,454157,42945,7346663,7011786,18,19512,24047,2181324,14737,1856,290608,4152,11.61,99744
13,508013,46395,7432553,7919794,18,19512,24047,2366289,15828,1856,290608,4152,12.03,99744
14,566268,49652,7522570,8823517,18,19512,24047,2558499,16911,1856,290608,4152,12.58,99744
15,624691,53504,7636051,9710230,18,19512,24047,2746627,17926,1856,290608,4152,12.40,99744
16,682608,56963,14860363,10599521,18,19512,24047,2933471,18957,1856,290608,4152,12.59,99744
17,745527,59908,7835997,11497725,18,19512,24047,3133569,20129,1856,290608,4152,13.47,99744
18,804179,63380,7963289,12364481,18,19512,24047,3328121,21227,1856,290608,4152,12.83,99744
19,864851,66198,8070927,13246652,18,19512,24047,3519297,22366,1856,290608,4152,12.70,99744
20,919782,71636,8212617,14105526,18,19512,24047,3701293,23466,1856,290608,4152,11.97,99744
21,980939,75229,8289464,15020054,18,19512,24047,3899940,24600,1856,290608,4152,13.27,99744
22,1036101,78454,8387240,15921190,18,19512,24047,4089718,25671,1856,290608,4152,12.51,99744
23,1093391,82050,8493669,16815393,18,19512,24047,4279559,26705,1856,290608,4152,12.32,99744
24,1150136,85608,20987778,17693881,18,19512,24047,4472730,27848,1856,290608,4152,12.55,99744
25,1213947,88575,8711980,18578897,18,19512,24047,4672345,28928,1856,290608,4152,13.57,99744
26,1271525,91576,22507519,19433781,18,19512,24047,4858372,30003,1856,290608,4152,12.28,99744
27,1328529,95090,8954261,20323022,18,19512,24047,5049866,31099,1856,290608,4152,12.56,99744
28,1386773,99719,9095683,21181746,18,19512,24047,5233874,32179,1856,290608,4152,12.21,99744
29,1452509,104338,9187553,22085253,18,19512,24047,5443666,33195,1856,290608,4152,14.36,99744
30,1516994,108353,9300720,22965974,18,19512,24047,5649360,34333,1856,290608,4152,14.05,99744
31,1580622,114439,9398349,23870118,18,19512,24047,5861244,35483,1856,290608,4152,13.99,99744
32,1644232,118241,9523225,24742875,18,19512,24047,6064639,36570,1856,290608,4152,13.55,99744
33,1710807,121792,9637164,25628785,18,19512,24047,6269957,37680,1856,290608,4152,14.05,99744
34,1776449,125333,9776782,26495778,18,19512,24047,6479364,38787,1856,290608,4152,13.98,99744
35,1843862,128504,9888856,27379466,18,19512,24047,6679905,39850,1856,290608,4152,13.97,99744
36,1912310,132334,30058108,28300170,18,19512,24047,6892620,41052,1856,290608,4152,14.47,99744
37,1976906,135421,10101754,29171914,18,19512,24047,7094973,42171,1856,290608,4152,13.78,99744
38,2041336,139003,10227488,30042020,18,19512,24047,7304245,43201,1856,290608,4152,13.97,99744
39,2109588,143769,10330226,30943508,18,19512,24047,7520740,44368,1856,290608,4152,14.65,99744
40,2178238,146781,10417343,31854740,18,19512,24047,7739104,45537,1856,290608,4152,14.78,99744
41,2245253,150961,10540200,32733757,18,19512,24047,7949045,46774,1856,290608,4152,14.23,99744
42,2312355,154163,10681278,33589666,18,19512,24047,8151487,47850,1856,290608,4152,13.86,99744
43,2382586,157908,10769307,34496281,18,19512,24047,8371239,49015,1856,290608,4152,14.92,99744
44,2452498,161994,10866975,35399742,18,19512,24047,8591642,50122,1856,290608,4152,15.01,99744
45,2520462,167119,10977604,36293446,18,19512,24047,8805063,51227,1856,290608,4152,14.48,99744
46,2584739,176292,11134791,37149440,18,19512,24047,9012902,52320,1856,290608,4152,13.92,99744
47,2651939,183388,11292299,37987811,18,19512,24047,9212168,53371,1856,290608,4152,13.72,99744
48,2719806,189759,11398339,38883016,18,19512,24047,9431061,54513,1856,290608,4152,14.69,99744
49,2787465,193504,11508958,39774536,18,19512,24047,9653235,55541,1856,290608,4152,14.56,99744
50,2851863,196629,11631392,40638312,18,19512,24047,9868010,56670,1856,290608,4152,14.18,99744
51,2919497,199948,11727884,41542557,18,19512,24047,10086839,57790,1856,290608,4152,14.81,99744
52,2986158,205682,41904884,42442362,18,19512,24047,10303614,58900,1856,290608,4152,14.76,99744
53,3039593,209235,12118002,43153658,18,19512,24047,10469619,60014,1856,290608,4152,11.30,99744
54,3106715,212516,12260226,44019431,18,19512,24047,10678777,61119,1856,290608,4152,14.12,99744
55,3172436,216075,12393279,44897270,18,19512,24047,10895315,62238,1856,290608,4152,14.34,99744
56,3239128,220884,12503258,45784588,18,19512,24047,11112464,63401,1856,290608,4152,14.36,99744
57,3302787,227474,45682807,46664295,18,19512,24047,11318483,64505,1856,290608,4152,13.28,99744
58,3366739,232455,12723212,47574389,18,19512,24047,11524269,65587,1856,290608,4152,13.84,99744
59,3434673,243002,12791283,48523890,18,19512,24047,11742120,66690,1856,290608,4152,15.06,99744
60,3499674,246583,12892758,49424813,18,19512,24047,11953523,67830,1856,290608,4152,14.51,99744
61,3566794,249997,13013575,50308798,18,19512,24047,12165441,69006,1856,290608,4152,14.22,99744
62,3631454,254126,13132947,51186003,18,19512,24047,12378172,70066,1856,290608,4152,14.05,99744
63,3695211,257945,13237168,52081470,18,19512,24047,12591965,71153,1856,290608,4152,14.23,99744
64,3759491,261248,13358269,52959773,18,19512,24047,12797927,72296,1856,290608,4152,13.78,99744
65,3820590,267253,13461257,53860067,18,19512,24047,12992458,73409,1856,290608,4152,13.35,99744
66,3879815,275532,13593324,54727339,18,19512,24047,13185446,74532,1856,290608,4152,12.82,99744
67,3941008,284747,13714549,55603765,18,19512,24047,13386976,75703,1856,290608,4152,13.24,99744
68,4002761,291023,13812198,56513393,18,19512,24047,13592525,76861,1856,290608,4152,13.50,99744
69,4061200,296733,13941883,57376575,18,19512,24047,13785844,78004,1856,290608,4152,12.51,99744
70,4120966,303090,14036162,58288838,18,19512,24047,13986105,79108,1856,290608,4152,13.44,99744
71,4186762,306712,14126889,59197124,18,19512,24047,14195400,80147,1856,290608,4152,14.17,99744
72,4248589,310671,14227449,60090456,18,19512,24047,14393849,81287,1856,290608,4152,13.46,99744
73,4306769,317391,14344451,60978107,18,19512,24047,14586892,82399,1856,290608,4152,12.74,99744
74,4365480,324501,14461009,61858537,18,19512,24047,14777621,83449,1856,290608,4152,12.57,99744
75,4422394,327627,14604466,62723108,18,19512,24047,14964080,84575,1856,290608,4152,12.29,99744
76,4481673,331107,14714474,63611703,18,19512,24047,15157987,85667,1856,290608,4152,12.76,99744
77,4541348,335805,14870665,64460735,18,19512,24047,15344042,86758,1856,290608,4152,12.43,99744
78,4600573,339115,61624653,65275276,18,19512,24047,15526354,87845,1856,290608,4152,12.04,99744
79,4660462,341902,15197416,66124013,18,19512,24047,15715993,88933,1856,290608,4152,12.70,99744
80,4716254,345876,15375685,66945116,18,19512,24047,15896928,89951,1856,290608,4152,11.80,99744
81,4769308,352737,15635294,67689560,18,19512,24047,16054397,91038,1856,290608,4152,10.35,99744
82,4826775,361182,15865081,68454335,18,19512,24047,16221542,92121,1856,290608,4152,11.31,99744
83,4884258,364280,65581335,69181850,18,19512,24047,16379276,93260,1856,290608,4152,10.92,99744
84,4945201,367464,16293540,70025776,18,19512,24047,16568113,94369,1856,290608,4152,13.07,99744
85,5008313,370992,16509445,70808711,18,19512,24047,16742262,95471,1856,290608,4152,12.20,99744
86,5070257,374151,67898526,71594538,18,19512,24047,16919637,96583,1856,290608,4152,12.22,99744
87,5127686,377126,68697839,72298460,18,19512,24047,17073224,97707,1856,290608,4152,10.88,99744
88,5172476,381424,17444044,72861151,18,19512,24047,17197846,98694,1856,290608,4152,8.12,99744
89,5225924,388589,70359316,73498661,18,19512,24047,17332805,99793,1856,290608,4152,9.23,99744
90,5278876,391739,71170153,74145735,18,19512,24047,17477122,100813,1856,290608,4152,9.82,99744
91,5332898,394890,18448941,74847114,18,19512,24047,17629134,101875,1856,290608,4152,10.37,99744
92,5386743,397741,72781025,75504517,18,19512,24047,17778828,102956,1856,290608,4152,10.24,99744
93,5444590,408048,19099812,76201362,18,19512,24047,17938367,104082,1856,290608,4152,10.82,99744
94,5495285,412243,74416557,76823772,18,19512,24047,18074064,105168,1856,290608,4152,9.20,99744
95,5543494,424550,19905429,77406133,18,19512,24047,18203114,106142,1856,290608,4152,8.60,99744
96,5595899,434770,76085770,78024282,18,19512,24047,18336338,107210,1856,290608,4152,8.84,99744
97,5640792,437834,76934594,78589861,18,19512,24047,18455836,108269,1856,290608,4152,7.82,99744
98,5684982,441420,77772238,79150936,18,19512,24047,18579455,109420,1856,290608,4152,8.05,99744
99,5738419,446354,21514240,79796893,18,19512,24047,18722895,110519,1856,290608,4152,9.72,99744
100,5787081,453415,21920184,80394256,18,19512,24047,18856581,111660,1856,290608,4152,8.70,99744
101,5831377,463165,80268041,80919885,18,19512,24047,18973090,112695,1856,290608,4152,7.82,99744
102,5880931,466479,81111446,81505973,18,19512,24047,19101285,113744,1856,290608,4152,8.41,99744
103,5934603,472855,23155545,82168694,18,19512,24047,19245146,114783,1856,290608,4152,10.00,99744
104,5990599,476501,23476418,82840452,18,19512,24047,19395085,115870,1856,290608,4152,10.41,99744
105,6046231,481174,23787467,83538165,18,19512,24047,19553899,116966,1856,290608,4152,10.72,99744
106,6100498,484368,84365984,84176430,18,19512,24047,19698545,117982,1856,290608,4152,9.77,99744
107,6146354,487545,85206711,84719484,18,19512,24047,19817907,118997,1856,290608,4152,8.02,99744
108,6194007,491383,24980933,85327932,18,19512,24047,19947885,120065,1856,290608,4152,8.62,99744
109,6247483,503001,25357092,85974411,18,19512,24047,20090134,121185,1856,290608,4152,9.45,99744
110,6302066,512045,25686676,86639480,18,19512,24047,20232888,122257,1856,290608,4152,9.80,99744
111,6353798,517323,26038297,87285385,18,19512,24047,20376684,123193,1856,290608,4152,9.66,99744
112,6397368,523756,89365623,87791531,18,19512,24047,20482910,124226,1856,290608,4152,6.88,99744
113,6441711,528059,90213303,88352503,18,19512,24047,20602424,125314,1856,290608,4152,7.73,99744
114,6473879,531380,27503345,88826155,18,19512,24047,20689510,126343,1856,290608,4152,5.37,99744
115,6524772,537421,91927367,89427320,18,19512,24047,20816062,127412,1856,290608,4152,8.40,99744
116,6556221,540735,92817380,89885484,18,19512,24047,20897242,128475,1856,290608,4152,4.80,99744
117,6591652,544107,29005879,90320282,18,19512,24047,20964037,129471,1856,290608,4152,3.82,99744
118,6654211,547432,94561398,90845577,18,19512,24047,21063989,130500,1856,290608,4152,6.28,99744
119,6689184,552270,95464221,91251030,18,19512,24047,21127383,131500,1856,290608,4152,3.67,99744
120,6736946,555891,30518020,91803717,18,19512,24047,21239854,132600,1856,290608,4152,7.17,99744
121,6793508,563231,97128267,92495678,18,19512,24047,21389595,133621,1856,290608,4152,10.20,99744
122,6840283,572653,31254739,93082932,18,19512,24047,21515677,134761,1856,290608,4152,8.27,99744
123,6896961,576189,98767428,93769014,18,19512,24047,21670342,135776,1856,290608,4152,10.70,99744
124,6943706,582399,31980693,94370855,18,19512,24047,21795047,136974,1856,290608,4152,8.37,99744
125,7002920,593638,100432378,95068299,18,19512,24047,21949903,138048,1856,290608,4152,10.71,99744
126,7054529,596766,32636876,95717491,18,19512,24047,22093849,139136,1856,290608,4152,9.75,99744
127,7107814,599808,102067683,96384335,18,19512,24047,22240409,140227,1856,290608,4152,9.99,99744
128,7160856,602874,33333095,97019969,18,19512,24047,22386727,141237,1856,290608,4152,9.77,99744
129,7209577,606201,103739489,97620064,18,19512,24047,22510637,142344,1856,290608,4152,8.07,99744
130,7253263,609528,34170026,98200457,18,19512,24047,22636077,143332,1856,290608,4152,8.05,99744
131,7304545,615606,105392319,98825558,18,19512,24047,22781455,144357,1856,290608,4152,9.50,99744
132,7363628,618727,34845866,99523891,18,19512,24047,22941691,145443,1856,290608,4152,10.73,99744
133,7421259,621675,35145383,100214404,18,19512,24047,23093454,146525,1856,290608,4152,10.63,99744
134,7471530,630089,35542766,100832182,18,19512,24047,23222182,147609,1856,290608,4152,8.69,99744
135,7516131,634514,108684097,101401558,18,19512,24047,23346439,148693,1856,290608,4152,8.10,99744
136,7553055,637844,109558408,101876235,18,19512,24047,23440393,149716,1856,290608,4152,5.80,99744
137,7605170,641161,36943911,102435616,18,19512,24047,23552791,150781,1856,290608,4152,7.28,99744
138,7658010,644136,111249228,102978438,18,19512,24047,23673379,151817,1856,290608,4152,7.83,99744
139,7710942,649072,37773493,103605320,18,19512,24047,23811675,152875,1856,290608,4152,9.29,99744
140,7756884,658544,112913927,104185390,18,19512,24047,23933598,153940,1856,290608,4152,7.94,99744
141,7804627,661768,38552127,104827789,18,19512,24047,24073984,155004,1856,290608,4152,9.17,99744
142,7864176,665236,114534891,105564987,18,19512,24047,24236745,156155,1856,290608,4152,11.34,99744
143,7916526,670492,115357480,106187422,18,19512,24047,24378678,157171,1856,290608,4152,9.54,99744
144,7973385,673461,39533103,106856285,18,19512,24047,24531043,158234,1856,290608,4152,10.39,99744
145,8022478,676948,39928548,107457476,18,19512,24047,24660164,159271,1856,290608,4152,8.61,99744
146,8065493,680932,40388086,107992891,18,19512,24047,24778005,160309,1856,290608,4152,7.51,99744
147,8120495,684189,40725718,108667457,18,19512,24047,24926500,161326,1856,290608,4152,10.26,99744
148,8170999,687671,41079951,109319450,18,19512,24047,25069527,162430,1856,290608,4152,9.64,99744
149,8223203,695886,41426320,109981309,18,19512,24047,25216486,163572,1856,290608,4152,10.17,99744
150,8276763,699908,41791421,110620177,18,19512,24047,25359058,164653,1856,290608,4152,9.51,99744
151,8332264,706365,42110743,111300326,18,19512,24047,25507994,165765,1856,290608,4152,10.05,99744
152,8387982,709474,122758071,111970989,18,19512,24047,25652654,166788,1856,290608,4152,9.82,99744
153,8442432,712945,42751051,112664476,18,19512,24047,25811325,167939,1856,290608,4152,10.57,99744
154,8500520,715851,43041424,113379874,18,19512,24047,25972254,168998,1856,290608,4152,11.30,99744
155,8557031,719444,43373348,114048887,18,19512,24047,26124002,170033,1856,290608,4152,10.31,99744
156,8612392,722707,43700331,114728058,18,19512,24047,26278100,171141,1856,290608,4152,10.47,99744
157,8669239,726703,126770838,115432779,18,19512,24047,26440240,172241,1856,290608,4152,10.94,99744
158,8726077,729712,44315929,116112857,18,19512,24047,26597692,173206,1856,290608,4152,10.73,99744
159,8785834,732945,44600908,116835752,18,19512,24047,26765066,174299,1856,290608,4152,11.36,99744
160,8833289,736313,45028219,117420537,18,19512,24047,26888695,175429,1856,290608,4152,8.24,99744
161,8875030,739377,45502789,117942951,18,19512,24047,26995045,176444,1856,290608,4152,6.87,99744
162,8908218,746434,130982524,118371279,18,19512,24047,27074053,177447,1856,290608,4152,4.48,99744
163,8952595,751355,46566837,118889378,18,19512,24047,27180002,178502,1856,290608,4152,6.77,99744
