period,experiment_runn,measurer,IDLE,tiT,sys_evt,ipc0,wifi,esp_timer,Tmr Svc,ipc1,Heap,Stack,Mbps
85,5415045,311227,15989349,71140379,24143,1856,18434290,91615,18,19518,290608,4152,15.00,100212
86,5479682,314317,16134580,71976783,24143,1856,18645912,92632,18,19518,290608,4152,13.92,100212
87,5546168,318002,16239923,72853614,24143,1856,18865966,93701,18,19518,290608,4152,14.53,100212
88,5611427,321399,16357547,73722246,24143,1856,19083501,94702,18,19518,290608,4152,14.44,100212
89,5679908,324771,16467136,74600098,24143,1856,19307516,95750,18,19518,290608,4152,15.10,100212
90,5747745,328512,16578893,75481113,24143,1856,19524886,96784,18,19518,290608,4152,14.66,100212
91,5811930,332081,16727019,76334187,24143,1856,19740653,97853,18,19518,290608,4152,14.00,100212
92,5876772,335510,16850423,77200589,24143,1856,19959001,98878,18,19518,290608,4152,14.31,100212
93,5942372,338869,16980299,78070064,24143,1856,20175052,99905,18,19518,290608,4152,14.38,100212
94,6009472,342654,17087959,78962953,24143,1856,20404472,101022,18,19518,290608,4152,15.31,100212
95,6076046,345737,72951061,79842638,24143,1856,20624700,102032,18,19518,290608,4152,14.66,100212
96,6138620,349017,17335746,80700142,24143,1856,20843623,103077,18,19518,290608,4152,14.26,100212
97,6201638,351961,17480306,81538333,24143,1856,21052644,104130,18,19518,290608,4152,13.89,100212
98,6268308,355337,75183866,82427672,24143,1856,21273167,105272,18,19518,290608,4152,14.64,100212
99,6334254,358193,75923268,83279783,24143,1856,21491973,106375,18,19518,290608,4152,14.58,100212
100,6401225,360948,17828182,84176869,24143,1856,21716831,107386,18,19518,290608,4152,14.93,100212
101,6465724,364773,17963636,85037733,24143,1856,21938247,108421,18,19518,290608,4152,14.41,100212
102,6532731,370037,18056972,85927329,24143,1856,22161156,109429,18,19518,290608,4152,14.80,100212
103,6598535,373262,78888842,86769158,24143,1856,22367553,110404,18,19518,290608,4152,13.84,100212
104,6668261,376118,18288157,87679911,24143,1856,22595029,111528,18,19518,290608,4152,15.80,100212
105,6735289,379392,18399057,88567733,24143,1856,22814537,112502,18,19518,290608,4152,14.74,100212
106,6803163,382965,18520547,89449978,24143,1856,23025242,113578,18,19518,290608,4152,14.62,100212
107,6868667,386743,18628126,90341036,24143,1856,23242425,114690,18,19518,290608,4152,14.77,100212
108,6934357,390214,82571718,91203246,24143,1856,23454563,115790,18,19518,290608,4152,14.19,100212
109,6999924,393541,18878632,92076755,24143,1856,23681993,116896,18,19518,290608,4152,14.99,100212
110,7069168,397240,19012943,92970613,24143,1856,23898524,117979,18,19518,290608,4152,14.86,100212
111,7136720,400556,19107067,93874736,24143,1856,24120858,119036,18,19518,290608,4152,15.02,100212
112,7206035,404115,19215376,94767540,24143,1856,24337908,120147,18,19518,290608,4152,14.78,100212
113,7268922,407679,19327370,95641792,24143,1856,24553646,121252,18,19518,290608,4152,14.46,100212
114,7337292,411432,19444346,96518238,24143,1856,24762458,122233,18,19518,290608,4152,14.45,100212
115,7406465,414820,19545256,97414557,24143,1856,24984129,123273,18,19518,290608,4152,15.43,100212
116,7477329,417980,19622653,98331931,24143,1856,25204404,124325,18,19518,290608,4152,15.30,100212
117,7545700,421649,19690027,99254363,24143,1856,25433058,125370,18,19518,290608,4152,15.42,100212
118,7611853,424943,19789770,100150007,24143,1856,25656548,126489,18,19518,290608,4152,14.79,100212
119,7679745,429123,19873855,101048338,24143,1856,25877451,127395,18,19518,290608,4152,14.99,100212
120,7750340,436361,19968045,101958166,24143,1856,26105643,128483,18,19518,290608,4152,15.70,100212
121,7818065,440105,20111214,102822922,24143,1856,26324431,129525,18,19518,290608,4152,14.30,100212
122,7886865,443302,20193913,103741666,24143,1856,26551299,130617,18,19518,290608,4152,15.45,100212
123,7953280,446645,20284036,104641798,24143,1856,26773469,131591,18,19518,290608,4152,15.06,100212
124,8017944,450370,20403612,105508491,24143,1856,26987577,132510,18,19518,290608,4152,14.34,100212
125,8084476,453696,20518147,106381340,24143,1856,27210369,133617,18,19518,290608,4152,14.94,100212
126,8152190,457008,20608717,107282828,24143,1856,27430400,134677,18,19518,290608,4152,14.90,100212
127,8219872,461020,20750358,108136671,24143,1856,27636107,135655,18,19518,290608,4152,14.11,100212
128,8288296,463798,20842374,109030944,24143,1856,27853077,136704,18,19518,290608,4152,14.91,100212
129,8355584,467368,98051327,109914771,24143,1856,28068448,137739,18,19518,290608,4152,14.69,100212
130,8423154,470903,21048019,110808174,24143,1856,28289406,138775,18,19518,290608,4152,15.38,100212
131,8442951,473956,21755952,111105448,24143,1856,28366271,140263,18,19518,290608,4152,4.10,100212
132,8513445,478097,21853722,112003744,24143,1856,28583278,141321,18,19518,290608,4152,14.85,100212
133,8577081,481876,21962393,112888460,24143,1856,28806917,142379,18,19518,290608,4152,14.71,100212
134,8644071,485492,22069731,113771574,24143,1856,29027941,143472,18,19518,290608,4152,14.66,100212
135,8710351,493327,22190710,114638708,24143,1856,29250956,144525,18,19518,290608,4152,14.60,100212
136,8780752,505164,22290724,115570385,24143,1856,29482376,145661,18,19518,290608,4152,15.71,100212
137,8847715,508409,104152776,116466785,24143,1856,29702881,146734,18,19518,290608,4152,14.81,100212
138,8910673,511270,22548142,117297676,24143,1856,29908328,147704,18,19518,290608,4152,13.72,100212
139,8979257,514882,105642174,118189913,24143,1856,30124895,148771,18,19518,290608,4152,14.82,100212
140,9046350,518030,106383152,119067494,24143,1856,30341357,149877,18,19518,290608,4152,14.66,100212
141,9114406,520972,22914799,119907642,24143,1856,30545413,150847,18,19518,290608,4152,14.44,100212
142,9182402,524643,22988640,120826525,24143,1856,30771949,151905,18,19518,290608,4152,15.26,100212
143,9249590,528225,23079828,121731952,24143,1856,30994616,152966,18,19518,290608,4152,14.98,100212
144,9315085,531291,23201104,122608646,24143,1856,31213644,153940,18,19518,290608,4152,14.52,100212
145,9382372,534985,23305384,123503012,24143,1856,31431633,155027,18,19518,290608,4152,14.87,100212
146,9450168,538327,23427008,124374258,24143,1856,31650675,156073,18,19518,290608,4152,15.04,100212
147,9515261,541803,23583141,125222350,24143,1856,31861734,157107,18,19518,290608,4152,13.97,100212
148,9581610,545052,23714321,126090777,24143,1856,32069948,158131,18,19518,290608,4152,14.37,100212
149,9648873,549105,23829906,126971438,24143,1856,32284481,159269,18,19518,290608,4152,14.53,100212
150,9704303,552145,113835131,127701135,24143,1856,32455756,160409,18,19518,290608,4152,11.88,100212
151,9707770,555584,114796836,127786697,24143,1856,32489768,162063,18,19518,290608,4152,0.91,100212
152,9732648,559054,25650835,128140593,24143,1856,32580812,163319,18,19518,290608,4152,5.12,100212
153,9796370,562014,25807611,128972505,24143,1856,32783003,164444,18,19518,290608,4152,13.85,100212
154,9861013,566104,25934527,129838372,24143,1856,33000972,165539,18,19518,290608,4152,14.30,100212
155,9929313,569311,26018981,130755870,24143,1856,33225516,166568,18,19518,290608,4152,15.21,100212
156,9992785,573036,118680178,131620310,24143,1856,33443722,167641,18,19518,290608,4152,14.31,100212
157,10059398,584997,26301979,132471836,24143,1856,33665197,168682,18,19518,290608,4152,14.54,100212
158,10123834,588469,26424489,133343713,24143,1856,33880620,169796,18,19518,290608,4152,14.48,100212
159,10191380,591907,26526918,134233029,24143,1856,34097374,170797,18,19518,290608,4152,14.81,100212
160,10256255,595447,26666454,135088222,24143,1856,34307394,171868,18,19518,290608,4152,14.15,100212
161,10321961,599045,26782612,135972823,24143,1856,34527236,172896,18,19518,290608,4152,14.66,100212
162,10389508,602531,26922852,136832418,24143,1856,34743205,173938,18,19518,290608,4152,14.68,100212
163,10454541,606335,27046686,137701595,24143,1856,34953072,174967,18,19518,290608,4152,14.49,100212
164,10523366,609134,27106929,138627771,24143,1856,35181420,176020,18,19518,290608,4152,15.47,100212
165,10588782,612644,27238776,139487638,24143,1856,35395794,177081,18,19518,290608,4152,14.20,100212
166,10653191,616003,27337832,140372939,24143,1856,35615402,178121,18,19518,290608,4152,14.70,100212
167,10719909,619859,27453738,141253511,24143,1856,35845150,179110,18,19518,290608,4152,14.95,100212
168,10786673,622617,127566194,142106474,24143,1856,36058538,180200,18,19518,290608,4152,14.12,100212
169,10852965,625418,27661884,143017944,24143,1856,36287379,181236,18,19518,290608,4152,15.21,100212
170,10918274,629021,27789709,143880211,24143,1856,36502800,182249,18,19518,290608,4152,14.31,100212
171,10981955,632141,27945389,144724983,24143,1856,36709114,183289,18,19518,290608,4152,13.92,100212
172,11047191,635755,130531773,145580814,24143,1856,36925850,184307,18,19518,290608,4152,14.47,100212
173,11113360,652623,28256158,146433053,24143,1856,37134164,185323,18,19518,290608,4152,14.23,100212
174,11178447,656015,28392839,147298527,24143,1856,37350574,186337,18,19518,290608,4152,14.40,100212
175,11243267,659306,28522568,148172501,24143,1856,37569700,187385,18,19518,290608,4152,14.50,100212
176,11309659,663162,28640281,149055532,24143,1856,37787800,188443,18,19518,290608,4152,14.68,100212
177,11375669,666576,28749440,149930090,24143,1856,38010161,189441,18,19518,290608,4152,14.59,100212
178,11444352,670460,28863457,150812810,24143,1856,38231029,190496,18,19518,290608,4152,15.18,100212
179,11510518,674105,28972839,151697998,24143,1856,38453953,191618,18,19518,290608,4152,14.79,100212
180,11579104,677465,29093711,152578431,24143,1856,38671664,192654,18,19518,290608,4152,14.75,100212
period,experiment_runn,measurer,IDLE,tiT,sys_evt,ipc0,wifi,esp_timer,Tmr Svc,ipc1,Heap,Stack,Mbps,main
0,11646591,681235,29208646,153466086,24143,1856,38889382,193676,18,19518,290608,4152,14.94,100212
1,531,3383,4294799,9936,24103,1856,708155,4542,18,19558,290608,4152,0.02,100406
2,6043,13779,5286529,12770,24103,1856,722619,5813,18,19558,290608,4152,0.00,100406
3,6043,16465,6271721,14019,24103,1856,735629,7109,18,19558,290608,4152,0.00,100406
4,78425,19282,7240806,880038,24103,1856,956833,8152,18,19558,290608,4152,15.04,100406
5,150246,22504,7348566,1764146,24103,1856,1185475,9249,18,19558,290608,4152,15.66,100406
6,214019,25865,7512490,2602559,24103,1856,1388244,10344,18,19558,290608,4152,13.83,100406
7,281369,29359,9217121,3495913,24103,1856,1609493,11477,18,19558,290608,4152,14.67,100406
8,345457,32672,7719187,4377513,24103,1856,1820439,12520,18,19558,290608,4152,14.11,100406
9,413955,36113,7813356,5281542,24103,1856,2041195,13595,18,19558,290608,4152,14.97,100406
10,479410,39581,7941325,6146004,24103,1856,2252383,14704,18,19558,290608,4152,14.32,100406
11,545855,43184,8063339,7024389,24103,1856,2465396,15726,18,19558,290608,4152,14.46,100406
12,612630,51229,8144470,7945740,24103,1856,2690065,16776,18,19558,290608,4152,15.07,100406
13,679341,61764,8270881,8854511,24103,1856,2904546,17865,18,19558,290608,4152,14.75,100406
14,745752,65511,8368711,9751284,24103,1856,3127929,18903,18,19558,290608,4152,14.78,100406
15,813760,68709,8444955,10662801,24103,1856,3350948,19894,18,19558,290608,4152,15.11,100406
16,879918,72723,8576715,11537595,24103,1856,3564645,20925,18,19558,290608,4152,14.51,100406
17,944492,75910,8673671,12444339,24103,1856,3784811,22002,18,19558,290608,4152,14.64,100406
18,1011498,79664,8803238,13305197,24103,1856,3995284,23053,18,19558,290608,4152,14.19,100406
19,1076601,83240,8919851,14182037,24103,1856,4211319,24127,18,19558,290608,4152,14.48,100406
20,1143741,86654,9046146,15056315,24103,1856,4423790,25179,18,19558,290608,4152,14.43,100406
21,1211212,90304,9147495,15953400,24103,1856,4643799,26308,18,19558,290608,4152,14.91,100406
22,1276011,94150,9286549,16816954,24103,1856,4851406,27385,18,19558,290608,4152,13.77,100406
23,1342231,97388,9411521,17694636,24103,1856,5061703,28451,18,19558,290608,4152,14.45,100406
24,1407410,100972,9531665,18574937,24103,1856,5280437,29534,18,19558,290608,4152,14.53,100406
25,1470890,104191,9638163,19451623,24103,1856,5498821,30550,18,19558,290608,4152,14.48,100406
26,1537078,107668,9736277,20342504,24103,1856,5720298,31611,18,19558,290608,4152,14.78,100406
27,1585714,111021,24165419,21030706,24103,1856,5895210,33006,18,19558,290608,4152,11.04,100406
28,1596126,114220,25099162,21221989,24103,1856,5950783,34744,18,19558,290608,4152,2.30,100406
29,1649414,117619,11139005,21953113,24103,1856,6139431,35870,18,19558,290608,4152,11.96,100406
30,1715005,121004,11230257,22847447,24103,1856,6366424,36971,18,19558,290608,4152,14.75,100406
31,1778697,124451,27339788,23720307,24103,1856,6585339,38007,18,19558,290608,4152,14.10,100406
32,1843994,140689,11477494,24618984,24103,1856,6805450,39094,18,19558,290608,4152,14.76,100406
33,1909997,143844,28853490,25492697,24103,1856,7023064,40227,18,19558,290608,4152,14.46,100406
34,1974539,147402,11735552,26351861,24103,1856,7242210,41282,18,19558,290608,4152,14.19,100406
35,2037875,150389,30345852,27206938,24103,1856,7456901,42346,18,19558,290608,4152,14.06,100406
36,2101248,154395,11978535,28090808,24103,1856,7674364,43341,18,19558,290608,4152,14.15,100406
37,2162877,157896,12102551,28961078,24103,1856,7895786,44397,18,19558,290608,4152,14.30,100406
38,2224519,161357,12264919,29795838,24103,1856,8102782,45438,18,19558,290608,4152,13.80,100406
39,2291641,164886,12378027,30679791,24103,1856,8323369,46515,18,19558,290608,4152,14.62,100406
40,2351957,168308,12532955,31513852,24103,1856,8534545,47598,18,19558,290608,4152,13.75,100406
41,2416958,172095,12645552,32422608,24103,1856,8752500,48667,18,19558,290608,4152,14.32,100406
42,2482881,175497,12738518,33327072,24103,1856,8980029,49706,18,19558,290608,4152,14.91,100406
43,2545954,179148,12864170,34198351,24103,1856,9200983,50767,18,19558,290608,4152,14.30,100406
44,2612436,182051,37097444,35089620,24103,1856,9425256,51780,18,19558,290608,4152,14.72,100406
45,2673213,185740,13090487,35955527,24103,1856,9638887,52868,18,19558,290608,4152,13.90,100406
46,2739869,189105,13196308,36850126,24103,1856,9861131,53901,18,19558,290608,4152,14.79,100406
47,2805290,192229,13311544,37724555,24103,1856,10072476,54951,18,19558,290608,4152,14.46,100406
48,2871882,196008,13421034,38613604,24103,1856,10296279,56030,18,19558,290608,4152,14.65,100406
49,2935922,199077,40841452,39433221,24103,1856,10493126,57150,18,19558,290608,4152,13.39,100406
50,3000065,202237,13712901,40314137,24103,1856,10699427,58228,18,19558,290608,4152,14.19,100406
51,3068871,205816,13811275,41207812,24103,1856,10913566,59279,18,19558,290608,4152,14.85,100406
52,3132613,209116,13936276,42083334,24103,1856,11132985,60346,18,19558,290608,4152,14.49,100406
53,3198139,213035,14044156,42969160,24103,1856,11355900,61434,18,19558,290608,4152,14.64,100406
54,3264813,216280,14139348,43864807,24103,1856,11580468,62528,18,19558,290608,4152,14.88,100406
55,3327710,219695,14275940,44754214,24103,1856,11792519,63528,18,19558,290608,4152,14.13,100406
56,3394758,223016,14388846,45629769,24103,1856,12013598,64637,18,19558,290608,4152,14.45,100406
57,3456625,226343,46800646,46455851,24103,1856,12221628,65735,18,19558,290608,4152,13.61,100406
58,3519978,229515,14677885,47309063,24103,1856,12434914,66735,18,19558,290608,4152,14.06,100406
59,3581820,235675,14792935,48176474,24103,1856,12648300,67714,18,19558,290608,4152,13.82,100406
60,3643678,243024,14932448,49037518,24103,1856,12862529,68808,18,19558,290608,4152,14.19,100406
61,3707995,246463,15074347,49884490,24103,1856,13074253,69832,18,19558,290608,4152,13.93,100406
62,3777104,250211,15184233,50782252,24103,1856,13291163,70955,18,19558,290608,4152,14.84,100406
63,3845244,253473,15304413,51653082,24103,1856,13498783,71927,18,19558,290608,4152,14.47,100406
64,3911236,257228,15408180,52547421,24103,1856,13709673,72985,18,19558,290608,4152,14.31,100406
65,3976281,260924,15528351,53415787,24103,1856,13922882,74007,18,19558,290608,4152,14.27,100406
66,4042383,263997,15628074,54303568,24103,1856,14144046,75009,18,19558,290608,4152,14.63,100406
67,4107328,267048,15755450,55163251,24103,1856,14361160,75985,18,19558,290608,4152,14.21,100406
68,4175220,270597,15851991,56056458,24103,1856,14583345,77046,18,19558,290608,4152,14.77,100406
69,4239048,274393,15957242,56955004,24103,1856,14803545,78160,18,19558,290608,4152,14.39,100406
70,4305215,277655,16073135,57835355,24103,1856,15022464,79241,18,19558,290608,4152,14.50,100406
71,4371447,280962,16179340,58718728,24103,1856,15245280,80298,18,19558,290608,4152,14.62,100406
72,4438207,284646,16277438,59614147,24103,1856,15471249,81404,18,19558,290608,4152,14.79,100406
73,4502329,291601,16404557,60487422,24103,1856,15691025,82462,18,19558,290608,4152,14.19,100406
74,4567613,302742,16536305,61377316,24103,1856,15913377,83527,18,19558,290608,4152,14.65,100406
75,4635417,306032,16632520,62281458,24103,1856,16138750,84644,18,19558,290608,4152,15.22,100406
76,4701292,309637,16752649,63158461,24103,1856,16356743,85766,18,19558,290608,4152,14.50,100406
77,4767397,313298,16859081,64044628,24103,1856,16573717,86847,18,19558,290608,4152,14.70,100406
78,4830304,316891,16977419,64923187,24103,1856,16791104,87886,18,19558,290608,4152,14.25,100406
79,4895045,320461,17088845,65795996,24103,1856,17007288,88924,18,19558,290608,4152,14.46,100406
80,4961184,324373,17217836,66652392,24103,1856,17218409,89951,18,19558,290608,4152,14.18,100406
81,5028852,327570,64650988,67531077,24103,1856,17429814,91029,18,19558,290608,4152,14.54,100406
82,5093957,331062,17473504,68373799,24103,1856,17635911,92050,18,19558,290608,4152,13.93,100406
83,5157856,334201,17601567,69243073,24103,1856,17842980,93166,18,19558,290608,4152,13.85,100406
84,5225513,337624,17714830,70125685,24103,1856,18058128,94203,18,19558,290608,4152,14.55,100406
85,5291535,340980,67642758,70986797,24103,1856,18265383,95197,18,19558,290608,4152,14.21,100406
86,5357569,344180,17958495,71859352,24103,1856,18477380,96236,18,19558,290608,4152,14.46,100406
87,5424355,347278,69116185,72735187,24103,1856,18685492,97312,18,19558,290608,4152,14.48,100406
88,5490946,350830,18208274,73630419,24103,1856,18895617,98362,18,19558,290608,4152,14.24,100406
89,5558699,354172,18333240,74501815,24103,1856,19109505,99430,18,19558,290608,4152,14.38,100406
90,5625403,358284,18437887,75395538,24103,1856,19325695,100436,18,19558,290608,4152,14.84,100406
91,5692817,361398,18560572,76269830,24103,1856,19533217,101487,18,19558,290608,4152,14.39,100406
92,5757543,366989,18669641,77160704,24103,1856,19741561,102528,18,19558,290608,4152,14.24,100406
93,5824351,374332,18776758,78060103,24103,1856,19953850,103611,18,19558,290608,4152,14.85,100406
94,5891657,377638,18872368,78951822,24103,1856,20169282,104682,18,19558,290608,4152,14.81,100406
95,5956496,381109,18982828,79832947,24103,1856,20388376,105741,18,19558,290608,4152,14.56,100406
96,6021593,385015,19105815,80708653,24103,1856,20606106,106812,18,19558,290608,4152,14.45,100406
97,6085459,388663,19214013,81595859,24103,1856,20815948,107868,18,19558,290608,4152,14.09,100406
98,6151042,391683,19318056,82484285,24103,1856,21033136,108937,18,19558,290608,4152,14.55,100406
99,6219055,395597,19412091,83381357,24103,1856,21251679,110048,18,19558,290608,4152,14.74,100406
100,6284682,398942,19541734,84251551,24103,1856,21464709,111097,18,19558,290608,4152,14.36,100406
101,6352663,402577,19626828,85164074,24103,1856,21692664,112214,18,19558,290608,4152,15.09,100406
102,6419356,405847,19719009,86104127,24103,1856,21920635,113281,18,19558,290608,4152,15.03,100406
103,6482409,409510,19855442,86967701,24103,1856,22134681,114372,18,19558,290608,4152,14.17,100406
104,6548000,412977,19978911,87836945,24103,1856,22348430,115452,18,19558,290608,4152,14.29,100406
105,6616225,416587,20079522,88739764,24103,1856,22564027,116632,18,19558,290608,4152,14.83,100406
106,6678922,419846,20211810,89599075,24103,1856,22769078,117719,18,19558,290608,4152,13.66,100406
107,6740972,423461,20379525,90427293,24103,1856,22972457,118778,18,19558,290608,4152,13.64,100406
108,6806504,426660,20496467,91310992,24103,1856,23186114,119713,18,19558,290608,4152,14.63,100406
109,6872397,430500,20619828,92179519,24103,1856,23397221,120743,18,19558,290608,4152,14.26,100406
110,6938390,433817,20742276,93047461,24103,1856,23603484,121823,18,19558,290608,4152,28.59,100406
111,7001287,437672,20901750,93916607,24103,1856,23812451,122835,18,19558,290608,4152,13.68,100406
112,7064738,440724,21040134,94777936,24103,1856,24021460,123864,18,19558,290608,4152,14.26,100406
113,7129659,444261,88571804,95638870,24103,1856,24232924,124891,18,19558,290608,4152,14.18,100406
114,7191903,447690,89320192,96467923,24103,1856,24438115,125940,18,19558,290608,4152,13.81,100406
115,7255173,450419,90078987,97319586,24103,1856,24643494,127037,18,19558,290608,4152,13.78,100406
116,7319604,453825,21592899,98190475,24103,1856,24865028,128082,18,19558,290608,4152,14.55,100406
117,7384125,457229,21726491,99046373,24103,1856,25078443,129028,18,19558,290608,4152,14.33,100406
118,7451321,460747,21840161,99926846,24103,1856,25298186,130084,18,19558,290608,4152,14.78,100406
119,7517742,464666,21959638,100801557,24103,1856,25518388,131201,18,19558,290608,4152,14.72,100406
120,7579390,468076,22092818,101671114,24103,1856,25726786,132249,18,19558,290608,4152,13.89,100406
121,7647518,471311,94540468,102541280,24103,1856,25934601,133301,18,19558,290608,4152,14.25,100406
122,7710756,474709,22356936,103387271,24103,1856,26138927,134384,18,19558,290608,4152,13.95,100406
123,7776855,477826,22475179,104266442,24103,1856,26353455,135410,18,19558,290608,4152,14.46,100406
124,7844436,481893,22602271,105134342,24103,1856,26561430,136492,18,19558,290608,4152,14.31,100406
125,7909817,484776,22713215,106010776,24103,1856,26764565,137473,18,19558,290608,4152,14.05,100406
126,7973909,490750,22813033,106907469,24103,1856,26988313,138538,18,19558,290608,4152,14.84,100406
127,8043290,494157,22888979,107829080,24103,1856,27216269,139611,18,19558,290608,4152,15.32,100406
128,8106439,497308,23018455,108696505,24103,1856,27433515,140663,18,19558,290608,4152,14.28,100406
129,8172890,500942,100488824,109587148,24103,1856,27653479,141687,18,19558,290608,4152,14.59,100406
130,8236429,504362,23211862,110481108,24103,1856,27872086,142776,18,19558,290608,4152,14.41,100406
131,8303321,508330,23299549,111393408,24103,1856,28101062,143834,18,19558,290608,4152,15.10,100406
132,8368329,511457,23416388,112267614,24103,1856,28319330,144840,18,19558,290608,4152,14.44,100406
133,8433143,514667,23545582,113137559,24103,1856,28527079,145896,18,19558,290608,4152,14.31,100406
134,8498624,518523,23655794,114009504,24103,1856,28748846,146923,18,19558,290608,4152,14.34,100406
135,8559423,521918,23796031,114865075,24103,1856,28959113,147947,18,19558,290608,4152,13.54,100406
136,8625951,525116,23905021,115744271,24103,1856,29175865,149046,18,19558,290608,4152,14.56,100406
137,8689306,528942,24025953,116619206,24103,1856,29393243,150114,18,19558,290608,4152,14.44,100406
138,8755922,532269,24119915,117523181,24103,1856,29618900,151189,18,19558,290608,4152,14.91,100406
139,8821462,535687,107896166,118400092,24103,1856,29836137,152286,18,19558,290608,4152,14.38,100406
140,8883598,538939,24343934,119273634,24103,1856,30045609,153294,18,19558,290608,4152,13.91,100406
141,8949026,542366,24450737,120152717,24103,1856,30262546,154311,18,19558,290608,4152,14.49,100406
142,9015578,545620,24542686,121055184,24103,1856,30487055,155361,18,19558,290608,4152,14.94,100406
143,9081941,549415,24646294,121947489,24103,1856,30710683,156407,18,19558,290608,4152,14.77,100406
144,9146169,552641,111618970,122826946,24103,1856,30929572,157472,18,19558,290608,4152,14.19,100406
145,9213122,569165,24887865,123728633,24103,1856,31153388,158520,18,19558,290608,4152,14.74,100406
146,9280120,572727,24984968,124638010,24103,1856,31379083,159626,18,19558,290608,4152,14.93,100406
147,9344457,576390,25116921,125497953,24103,1856,31593533,160694,18,19558,290608,4152,14.16,100406
148,9408033,579550,25224649,126382407,24103,1856,31811912,161807,18,19558,290608,4152,14.62,100406
149,9469227,583081,25378198,127219159,24103,1856,32011605,162822,18,19558,290608,4152,13.30,100406
150,9533365,586373,25532206,128055897,24103,1856,32216236,163808,18,19558,290608,4152,13.72,100406
151,9599889,589912,25635395,128938071,24103,1856,32429651,164735,18,19558,290608,4152,14.55,100406
152,9668068,593130,25729805,129839098,24103,1856,32645501,165791,18,19558,290608,4152,14.85,100406
153,9734158,596221,118324602,130707484,24103,1856,32859922,166871,18,19558,290608,4152,14.30,100406
154,9795529,599223,25971530,131573797,24103,1856,33065781,167914,18,19558,290608,4152,13.98,100406
155,9866682,602809,26068921,132465916,24103,1856,33278097,168970,18,19558,290608,4152,14.77,100406
156,9932651,606628,26174659,133357491,24103,1856,33494761,170054,18,19558,290608,4152,14.66,100406
157,9999145,609838,26274669,134248276,24103,1856,33708716,171106,18,19558,290608,4152,14.68,100406
158,10065467,613267,26384396,135132037,24103,1856,33923841,172029,18,19558,290608,4152,14.53,100406
159,10131013,616772,26475961,136032144,24103,1856,34137617,173031,18,19558,290608,4152,14.34,100406
160,10199848,620340,123493467,136949796,24103,1856,34360582,174082,18,19558,290608,4152,15.19,100406
161,10262496,623942,26677303,137818714,24103,1856,34578443,175155,18,19558,290608,4152,14.47,100406
162,10325746,627308,26820395,138665713,24103,1856,34785622,176215,18,19558,290608,4152,13.95,100406
163,10391381,630899,26946744,139541151,24103,1856,35000853,177272,18,19558,290608,4152,14.37,100406
164,10454396,634146,27055090,140431799,24103,1856,35211708,178317,18,19558,290608,4152,28.58,100406
165,10520628,637729,127207706,141313837,24103,1856,35429695,179308,18,19558,290608,4152,14.52,100406
166,10584445,640448,27305582,142161436,24103,1856,35632575,180362,18,19558,290608,4152,14.10,100406
167,10652260,644044,27415234,143042301,24103,1856,35848410,181496,18,19558,290608,4152,14.56,100406
168,10717290,648237,27533242,143925307,24103,1856,36060899,182545,18,19558,290608,4152,14.56,100406
169,10783033,651703,27641846,144809544,24103,1856,36268702,183575,18,19558,290608,4152,14.15,100406
170,10848099,655258,27762948,145685185,24103,1856,36484981,184603,18,19558,290608,4152,14.46,100406
171,10913714,658725,27877587,146564937,24103,1856,36702174,185665,18,19558,290608,4152,14.45,100406
172,10978565,662065,27986050,147449014,24103,1856,36918090,186628,18,19558,290608,4152,14.55,100406
173,11044825,665823,28076125,148354937,24103,1856,37141780,187720,18,19558,290608,4152,14.88,100406
174,11110236,669336,28198858,149258340,24103,1856,37353833,188890,18,19558,290608,4152,14.30,100406
175,11176242,673233,28313328,150137596,24103,1856,37567535,189873,18,19558,290608,4152,14.55,100406
176,11244514,676706,28433961,151010920,24103,1856,37777060,190958,18,19558,290608,4152,14.40,100406
177,11312098,680261,28532069,151908316,24103,1856,37995623,192049,18,19558,290608,4152,14.77,100406
178,11375489,683582,28646438,152782713,24103,1856,38201742,193081,18,19558,290608,4152,13.92,100406
179,11442766,687810,28767007,153651874,24103,1856,38411613,194209,18,19558,290608,4152,14.32,100406
